libelle_region,Classe_DPE,Nombre_logements
Occitanie,C,1.0
Occitanie,C,5.0
Occitanie,C,4.0
Occitanie,C,2.0
Occitanie,C,2.0
Occitanie,C,5.0
Occitanie,C,31.0
Occitanie,C,3.0
Occitanie,C,1.0
Occitanie,C,1.0
Occitanie,C,2.0
Occitanie,C,1.0
Occitanie,C,2.0
Occitanie,C,3.0
Occitanie,C,2.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,5.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,34.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,25.0
Provence-Alpes-Côte d'Azur,C,44.0
Provence-Alpes-Côte d'Azur,C,30.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,63.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,3.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,24.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,28.0
Provence-Alpes-Côte d'Azur,C,196.0
Provence-Alpes-Côte d'Azur,C,8.0
Provence-Alpes-Côte d'Azur,C,5.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,9.0
Provence-Alpes-Côte d'Azur,C,2.0
Provence-Alpes-Côte d'Azur,C,10.0
Provence-Alpes-Côte d'Azur,C,16.0
Provence-Alpes-Côte d'Azur,C,80.0
Provence-Alpes-Côte d'Azur,C,4.0
Provence-Alpes-Côte d'Azur,C,3.0
Provence-Alpes-Côte d'Azur,C,3.0
Provence-Alpes-Côte d'Azur,C,3.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,61.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,54.0
Provence-Alpes-Côte d'Azur,C,55.0
Provence-Alpes-Côte d'Azur,C,364.0
Provence-Alpes-Côte d'Azur,C,4.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,1423.0
Provence-Alpes-Côte d'Azur,C,49.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,100.0
Provence-Alpes-Côte d'Azur,C,2.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,5.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,8.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,12.0
Provence-Alpes-Côte d'Azur,C,5.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,0.0
Provence-Alpes-Côte d'Azur,C,1.0
Provence-Alpes-Côte d'Azur,C,14.0
Provence-Alpes-Côte d'Azur,C,8.0
Provence-Alpes-Côte d'Azur,C,3.0
Provence-Alpes-Côte d'Azur,C,18.0
Pays de la Loire,C,1.0
Pays de la Loire,C,1.0
Pays de la Loire,C,1.0
Pays de la Loire,C,1.0
Pays de la Loire,C,9.0
Pays de la Loire,C,1.0
Pays de la Loire,C,13.0
Pays de la Loire,C,2.0
Pays de la Loire,C,3.0
Pays de la Loire,C,19.0
Pays de la Loire,C,14.0
Pays de la Loire,C,4.0
Pays de la Loire,C,1.0
Pays de la Loire,C,1.0
Pays de la Loire,C,8.0
Pays de la Loire,C,4.0
Pays de la Loire,C,2.0
Pays de la Loire,C,0.0
Pays de la Loire,C,0.0
Pays de la Loire,C,112.0
Pays de la Loire,C,1.0
Pays de la Loire,C,1.0
Pays de la Loire,C,7.0
Pays de la Loire,C,5.0
Pays de la Loire,C,9.0
Pays de la Loire,C,2.0
Pays de la Loire,C,10.0
Pays de la Loire,C,3.0
Pays de la Loire,C,0.0
Pays de la Loire,C,4.0
Pays de la Loire,C,0.0
Pays de la Loire,C,3.0
Nouvelle-Aquitaine,C,7.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,0.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,22.0
Nouvelle-Aquitaine,C,11.0
Nouvelle-Aquitaine,C,10.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,3.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,4.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,1.0
Nouvelle-Aquitaine,C,3.0
Nouvelle-Aquitaine,C,0.0
Nouvelle-Aquitaine,C,0.0
Nouvelle-Aquitaine,C,8.0
Nouvelle-Aquitaine,C,10.0
Nouvelle-Aquitaine,C,0.0
Nouvelle-Aquitaine,C,0.0
Nouvelle-Aquitaine,C,2.0
Nouvelle-Aquitaine,C,2.0
Nouvelle-Aquitaine,C,0.0
Nouvelle-Aquitaine,C,5.0
Grand Est,C,11.0
Grand Est,C,4.0
Grand Est,C,1.0
Grand Est,C,9.0
Grand Est,C,9.0
Grand Est,C,1.0
Grand Est,C,0.0
Grand Est,C,3.0
Grand Est,C,4.0
Grand Est,C,1.0
Grand Est,C,2.0
Grand Est,C,5.0
Grand Est,C,3.0
Grand Est,C,118.0
Grand Est,C,0.0
Grand Est,C,31.0
Grand Est,C,4.0
Grand Est,C,6.0
Grand Est,C,2.0
Grand Est,C,1.0
Grand Est,C,4.0
Grand Est,C,9.0
Grand Est,C,4.0
Grand Est,C,2.0
Grand Est,C,5.0
Grand Est,C,4.0
Grand Est,C,1.0
Grand Est,C,2.0
Grand Est,C,1.0
Grand Est,C,2.0
Grand Est,C,6.0
Grand Est,C,1.0
Grand Est,C,4.0
Grand Est,C,4.0
Bourgogne-Franche-Comté,C,2.0
Bourgogne-Franche-Comté,C,0.0
Bourgogne-Franche-Comté,C,2.0
Bourgogne-Franche-Comté,C,3.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,6.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,4.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,6.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,0.0
Bourgogne-Franche-Comté,C,3.0
Bourgogne-Franche-Comté,C,2.0
Bourgogne-Franche-Comté,C,4.0
Bourgogne-Franche-Comté,C,1.0
Bourgogne-Franche-Comté,C,0.0
Bourgogne-Franche-Comté,C,4.0
Bourgogne-Franche-Comté,C,0.0
Bourgogne-Franche-Comté,C,7.0
Bourgogne-Franche-Comté,C,3.0
Bourgogne-Franche-Comté,C,0.0
Bourgogne-Franche-Comté,C,1.0
Île-de-France,C,0.0
Île-de-France,C,21.0
Île-de-France,C,7.0
Île-de-France,C,3.0
Île-de-France,C,6.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,2.0
Île-de-France,C,1.0
Île-de-France,C,2.0
Île-de-France,C,1.0
Île-de-France,C,10.0
Île-de-France,C,93.0
Île-de-France,C,23.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,42.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,273.0
Île-de-France,C,17.0
Île-de-France,C,3.0
Île-de-France,C,11.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,3.0
Île-de-France,C,12.0
Île-de-France,C,2.0
Île-de-France,C,161.0
Île-de-France,C,0.0
Île-de-France,C,34.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,14.0
Île-de-France,C,0.0
Île-de-France,C,48.0
Île-de-France,C,8.0
Île-de-France,C,12.0
Île-de-France,C,0.0
Île-de-France,C,31.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,41.0
Île-de-France,C,37.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,171.0
Île-de-France,C,0.0
Île-de-France,C,4.0
Île-de-France,C,0.0
Île-de-France,C,29.0
Île-de-France,C,24.0
Île-de-France,C,0.0
Île-de-France,C,49.0
Île-de-France,C,54.0
Île-de-France,C,1.0
Île-de-France,C,25.0
Île-de-France,C,1.0
Île-de-France,C,6.0
Île-de-France,C,0.0
Île-de-France,C,14.0
Île-de-France,C,3.0
Île-de-France,C,176.0
Île-de-France,C,1.0
Île-de-France,C,86.0
Île-de-France,C,3.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,2.0
Île-de-France,C,1.0
Île-de-France,C,238.0
Île-de-France,C,2.0
Île-de-France,C,3.0
Île-de-France,C,497.0
Île-de-France,C,12.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,5.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,10.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,3.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,103.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,2.0
Île-de-France,C,0.0
Île-de-France,C,3.0
Île-de-France,C,2.0
Île-de-France,C,0.0
Île-de-France,C,2.0
Île-de-France,C,0.0
Île-de-France,C,205.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,2.0
Île-de-France,C,0.0
Île-de-France,C,4.0
Île-de-France,C,2.0
Île-de-France,C,3.0
Île-de-France,C,0.0
Île-de-France,C,0.0
Île-de-France,C,1.0
Île-de-France,C,29.0
Île-de-France,C,16.0
Île-de-France,C,12.0
Île-de-France,C,0.0
Île-de-France,C,87.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,23.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,0.0
Île-de-France,C,30.0
Île-de-France,C,1.0
Île-de-France,C,1.0
Île-de-France,C,18.0
Île-de-France,C,0.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,24.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,42.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,9.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,9.0
Auvergne-Rhône-Alpes,D,7.0
Auvergne-Rhône-Alpes,D,12.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,104.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,26.0
Auvergne-Rhône-Alpes,D,24.0
Auvergne-Rhône-Alpes,D,5.0
Auvergne-Rhône-Alpes,D,14.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,5.0
Auvergne-Rhône-Alpes,D,10.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,80.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,27.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,8.0
Auvergne-Rhône-Alpes,D,16.0
Auvergne-Rhône-Alpes,D,8.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,16.0
Auvergne-Rhône-Alpes,D,29.0
Auvergne-Rhône-Alpes,D,9.0
Auvergne-Rhône-Alpes,D,7.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,13.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,1.0
Hauts-de-France,D,11.0
Hauts-de-France,D,93.0
Hauts-de-France,D,6.0
Hauts-de-France,D,1.0
Hauts-de-France,D,1.0
Hauts-de-France,D,5.0
Hauts-de-France,D,1.0
Hauts-de-France,D,3.0
Hauts-de-France,D,3.0
Hauts-de-France,D,1.0
Hauts-de-France,D,2.0
Hauts-de-France,D,8.0
Hauts-de-France,D,9.0
Hauts-de-France,D,3.0
Hauts-de-France,D,5.0
Hauts-de-France,D,1.0
Hauts-de-France,D,15.0
Hauts-de-France,D,2.0
Hauts-de-France,D,3.0
Hauts-de-France,D,1.0
Hauts-de-France,D,1.0
Hauts-de-France,D,2.0
Hauts-de-France,D,39.0
Hauts-de-France,D,0.0
Hauts-de-France,D,2.0
Hauts-de-France,D,1.0
Hauts-de-France,D,1.0
Hauts-de-France,D,2.0
Hauts-de-France,D,3.0
Hauts-de-France,D,2.0
Hauts-de-France,D,0.0
Hauts-de-France,D,2.0
Hauts-de-France,D,3.0
Hauts-de-France,D,1.0
Hauts-de-France,D,2.0
Hauts-de-France,D,47.0
Hauts-de-France,D,1.0
Hauts-de-France,D,2.0
Hauts-de-France,D,1.0
Hauts-de-France,D,1.0
Hauts-de-France,D,1.0
Hauts-de-France,D,2.0
Hauts-de-France,D,6.0
Hauts-de-France,D,1.0
Hauts-de-France,D,8.0
Hauts-de-France,D,1.0
Hauts-de-France,D,6.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,12.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,5.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,13.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,44.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,7.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,5.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,4.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,10.0
Provence-Alpes-Côte d'Azur,D,5.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,10.0
Provence-Alpes-Côte d'Azur,D,53.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,7.0
Provence-Alpes-Côte d'Azur,D,9.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,20.0
Provence-Alpes-Côte d'Azur,D,5.0
Provence-Alpes-Côte d'Azur,D,5.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,6.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,23.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,27.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,13.0
Provence-Alpes-Côte d'Azur,D,37.0
Provence-Alpes-Côte d'Azur,D,6.0
Provence-Alpes-Côte d'Azur,D,7.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,7.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,23.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,39.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,195.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,6.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,7.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,8.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,6.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,26.0
Provence-Alpes-Côte d'Azur,D,2.0
Auvergne-Rhône-Alpes,D,9.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,7.0
Auvergne-Rhône-Alpes,D,5.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,2.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,7.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,8.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,9.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,7.0
Auvergne-Rhône-Alpes,D,6.0
Auvergne-Rhône-Alpes,D,18.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,3.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,4.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,1.0
Auvergne-Rhône-Alpes,D,0.0
Auvergne-Rhône-Alpes,D,12.0
Auvergne-Rhône-Alpes,D,4.0
Grand Est,D,2.0
Grand Est,D,1.0
Grand Est,D,1.0
Grand Est,D,2.0
Grand Est,D,1.0
Grand Est,D,4.0
Grand Est,D,3.0
Grand Est,D,7.0
Grand Est,D,1.0
Grand Est,D,3.0
Grand Est,D,2.0
Grand Est,D,3.0
Grand Est,D,1.0
Grand Est,D,10.0
Grand Est,D,3.0
Grand Est,D,1.0
Grand Est,D,1.0
Grand Est,D,1.0
Grand Est,D,17.0
Grand Est,D,4.0
Grand Est,D,1.0
Grand Est,D,1.0
Grand Est,D,2.0
Grand Est,D,1.0
Grand Est,D,4.0
Grand Est,D,2.0
Grand Est,D,2.0
Grand Est,D,19.0
Grand Est,D,1.0
Grand Est,D,4.0
Grand Est,D,1.0
Grand Est,D,5.0
Grand Est,D,5.0
Grand Est,D,12.0
Grand Est,D,5.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,8.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,0.0
Occitanie,D,6.0
Occitanie,D,3.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,2.0
Occitanie,D,5.0
Occitanie,D,2.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,2.0
Grand Est,D,47.0
Grand Est,D,2.0
Grand Est,D,3.0
Grand Est,D,2.0
Grand Est,D,2.0
Grand Est,D,2.0
Grand Est,D,3.0
Grand Est,D,2.0
Grand Est,D,1.0
Grand Est,D,2.0
Grand Est,D,0.0
Grand Est,D,1.0
Grand Est,D,3.0
Grand Est,D,2.0
Grand Est,D,1.0
Grand Est,D,0.0
Grand Est,D,133.0
Grand Est,D,0.0
Grand Est,D,4.0
Grand Est,D,1.0
Grand Est,D,2.0
Occitanie,D,1.0
Occitanie,D,2.0
Occitanie,D,6.0
Occitanie,D,3.0
Occitanie,D,35.0
Occitanie,D,1.0
Occitanie,D,5.0
Occitanie,D,1.0
Occitanie,D,2.0
Occitanie,D,9.0
Occitanie,D,0.0
Occitanie,D,9.0
Occitanie,D,1.0
Occitanie,D,5.0
Occitanie,D,6.0
Occitanie,D,2.0
Occitanie,D,3.0
Occitanie,D,0.0
Occitanie,D,2.0
Occitanie,D,0.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,14.0
Occitanie,D,4.0
Occitanie,D,4.0
Occitanie,D,1.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,3.0
Occitanie,D,1.0
Occitanie,D,0.0
Occitanie,D,1.0
Occitanie,D,4.0
Occitanie,D,2.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,7.0
Occitanie,D,0.0
Occitanie,D,1.0
Occitanie,D,2.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,1.0
Occitanie,D,2.0
Occitanie,D,2.0
Occitanie,D,5.0
Occitanie,D,1.0
Occitanie,D,8.0
Occitanie,D,4.0
Occitanie,D,17.0
Occitanie,D,8.0
Occitanie,D,5.0
Occitanie,D,1.0
Occitanie,D,2.0
Occitanie,D,4.0
Occitanie,D,3.0
Occitanie,D,14.0
Occitanie,D,2.0
Occitanie,D,1.0
Occitanie,D,6.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,2.0
Occitanie,D,2.0
Occitanie,D,3.0
Occitanie,D,1.0
Occitanie,D,18.0
Occitanie,D,3.0
Occitanie,D,1.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,18.0
Occitanie,D,4.0
Occitanie,D,5.0
Occitanie,D,5.0
Occitanie,D,75.0
Occitanie,D,4.0
Occitanie,D,2.0
Occitanie,D,0.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,5.0
Occitanie,D,5.0
Occitanie,D,3.0
Occitanie,D,2.0
Occitanie,D,8.0
Provence-Alpes-Côte d'Azur,D,16.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,10.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,24.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,62.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,10.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,14.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,8.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,6.0
Provence-Alpes-Côte d'Azur,D,105.0
Provence-Alpes-Côte d'Azur,D,7.0
Provence-Alpes-Côte d'Azur,D,8.0
Provence-Alpes-Côte d'Azur,D,10.0
Provence-Alpes-Côte d'Azur,D,12.0
Provence-Alpes-Côte d'Azur,D,49.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,1.0
Provence-Alpes-Côte d'Azur,D,7.0
Provence-Alpes-Côte d'Azur,D,75.0
Provence-Alpes-Côte d'Azur,D,20.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,2.0
Provence-Alpes-Côte d'Azur,D,4.0
Provence-Alpes-Côte d'Azur,D,3.0
Provence-Alpes-Côte d'Azur,D,13.0
Provence-Alpes-Côte d'Azur,D,52.0
Provence-Alpes-Côte d'Azur,D,11.0
Provence-Alpes-Côte d'Azur,D,0.0
Provence-Alpes-Côte d'Azur,D,0.0
